Código producto,Nombre producto,MARCA DETALLADA,MARCA RESUMIDA,LINEA NEGOCIO
SDJS150,BREAKER INDUSTRIAL 150A STECK,OTROS,SECUNDARIA,OTROS
103LUK098,BREAKER ENCHOFABLE 3P X 40A .M LUMEK,OTROS,SECUNDARIA,OTROS
10135,BOMBILLO LED 40W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
BAS01,BASE PARA FOTOCELDA M. KARLUZ,OTROS,SECUNDARIA,OTROS
AMAPLA30NG,AMARRE PLASTICO 30 CM NEGRO PQTE,OTROS,SECUNDARIA,OTROS
ALUM8MMDES,ALAMBRON DE ALUMINIO 8MM DESNUDO,OTROS,SECUNDARIA,CABLEADO
020180008,C. 10AWG CU AZUL THHN-2 600V X MTRS M. CENTELSA,CENTELSA,PRIMARIA,CABLEADO
020180009,C. 10 AWG CU THHN 600V AMARILLA X MTRS CENTELSA,CENTELSA,PRIMARIA,CABLEADO
020190089,CABLE UTP CAT 6 AZUL M. LANPRO ,,,
10102B,BOMBILLO LED 3W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10102C,BOMBILLO LED 3W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10104B,BOMBILLO LED 9W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10104C,BOMBILLO LED 9W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10105C,BOMBILLO LED 12W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10106C,BOMBILLO LED 15W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10110B,BOMBILLO PAR 30 11W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10110C,BOMBILLO PAR 30 11W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10111B,BOMBILLO PAR 38 18W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10111C,BOMBILLO PAR 38 18W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10112C,PANEL LED REDONDO INC 3W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10113B,PANEL LED REDONDO INC 6W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10113C,PANEL LED REDONDO INC 6W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10114B,PANEL LED REDONDO INC 9W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10114C,PANEL LED REDONDO INC 9W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10115B,PANEL LED REDONDO INC 12W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10115C,PANEL LED REDONDO INC 12W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10116B,PANEL LED REDONDO INC 18W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10116C,PANEL LED REDONDO INC 18W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10117B,PANEL LED REDONDO INC 24W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10117C,PANEL LED REDONDO INC 24W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10118B,PANEL LED CUADRADO INC 6W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10119B,PANEL LED CUADRADO INC 9W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10120B,PANEL LED CUADRADO INC 12W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10121B,PANEL LED CUADRADO INC 18W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10122B,PANEL LED CUADRADO INC 24W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10123B,PANEL LED REDONDO SP 6W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10123C,PANEL LED REDONDO SP 6W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10124B,PANEL LED REDONDO SP 12W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10124C,PANEL LED REDONDO SP 12W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10125B,PANEL LED REDONDO SP 18W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10125C,PANEL LED REDONDO SP 18W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10126B,PANEL LED REDONDO SP 24W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10126C,PANEL LED REDONDO SP 24W 3000K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10127,PANEL LED CUADRADO SP 6W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10128,PANEL LED CUADRADO SP 12W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10129,PANEL LED CUADRADO SP 18W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
10130,PANEL LED CUADRADO SP 24W 6500K WELLMAX,WELLMAX,SECUNDARIA,ILUMINACION
20103B,PANEL LED REDONDO INC 12W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20106,PANEL LED CUADRADO INC 6W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20107,PANEL LED CUADRADO INC 9W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20109,PANEL LED CUADRADO INC 18W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20110,PANEL LED CUADRADO INC 24W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20111C,PANEL LED REDONDO SP 6W 4100K CEB,CEB,SECUNDARIA,ILUMINACION
20115,PANEL LED CUADRADO SP 6W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20124,PANEL LED PASTEL INC 24W CUADRADO 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20125,PANEL LED PASTEL INC 36W CUADRADO 6500K CEB,CEB,SECUNDARIA,ILUMINACION
20132C,PANEL LED 30W 30X60 4100K CEB,CEB,SECUNDARIA,ILUMINACION
20133C,PANEL LED 52W 60X60 4100K CEB,CEB,SECUNDARIA,ILUMINACION
20140C,TUBO LED 9W 60CM 4100K CEB,CEB,SECUNDARIA,ILUMINACION
20141C,TUBO LED 18W 1.20CM 4100K CEB,CEB,SECUNDARIA,ILUMINACION
20143,DRIVER LED 9W CEB,CEB,SECUNDARIA,ILUMINACION
20144,DRIVER LED 8W A 12W CEB,CEB,SECUNDARIA,ILUMINACION
20146,DRIVER LED 24W CEB,CEB,SECUNDARIA,ILUMINACION
28030101,SOCKET T5 ENERLUX,,,
3006972,C.12AWG CU AMARILLO THHN/THWN-2 600V X ROLLO CONDUMEX,,,
30100,TOMA DOBLE INCRUSTAR BLANCA CEB,CEB,SECUNDARIA,ILUMINACION
30112,LINEA PLATINO TOMA + USB CEB,CEB,SECUNDARIA,ILUMINACION
40105,LAMPARA EMERGENCIA 2X1W OVAL CEB,CEB,SECUNDARIA,ILUMINACION
40107,LAMPARA EMERGENCIA 2X1.2W PLUS CEB,CEB,SECUNDARIA,ILUMINACION
40112,FOTOCELDA MINI CEB,CEB,SECUNDARIA,ILUMINACION
40113B,REFLECTOR LED TABLET 10W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
40113C,REFLECTOR LED TABLET 10W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40114C,REFLECTOR LED TABLET 20W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40115C,REFLECTOR LED TABLET 30W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40117C,REFLECTOR LED TABLET 100W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40118C,REFLECTOR LED TABLET 150W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40119C,REFLECTOR LED TABLET 200W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40120C,REFLECTOR LED TABLET 400W 3500K CEB,CEB,SECUNDARIA,ILUMINACION
40121,REFLECTOR LED TABLET CLASICO 200W 6500K CEB,CEB,SECUNDARIA,ILUMINACION
40123,REFLECTOR LED RGB 50W CEB,CEB,SECUNDARIA,ILUMINACION
40126,REFLECTOR LED RGB 400W CEB,CEB,SECUNDARIA,ILUMINACION
40127,LAMPARA  EMERGENCIA 100 LED 7W CEB,CEB,SECUNDARIA,ILUMINACION
4401-040,TAPA TOMA DE SEGURIDAD EN ACERO M GENE,,,
46L027057,TACO IND DRX125 2x75A 240V 65KA GENE,,,
50100,LAMPARA ALUMBRADO PUBLICO SOLAR HIGHBAY 60W CEB,CEB,SECUNDARIA,ILUMINACION
50110,LUMINARIA SOLAR HIGH POWER 300 W CEB,CEB,SECUNDARIA,ILUMINACION
5230-WCI,TOMA DOBLE SIN TAPA BLANCO M.LEVINTON,,,
53TR1006,TACO RIEL SCH EASY9 1x 6A 6kA 230V GENE,,,
60102,BALA DE PISO LED CEB,CEB,SECUNDARIA,ILUMINACION
60110N,SPOT  LED DIRIGIBLES PEGASO PAR 30 E27 NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60112B,SPOT  LED DIRIGIBLES SCOPE GU10 BLANCO CEB,CEB,SECUNDARIA,ILUMINACION
60112N,SPOT  LED DIRIGIBLES SCOPE GU10 NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60116B,BASE SPOT OVAL BLANCO CEB,CEB,SECUNDARIA,ILUMINACION
60116N,BASE SPOT OVAL NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60117B,BASE SPOT CIRCULO BLANCO CEB,CEB,SECUNDARIA,ILUMINACION
60117N,BASE SPOT CIRCULO NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60118B,BASE SPOT RIEL BLANCO CEB,CEB,SECUNDARIA,ILUMINACION
60118N,BASE SPOT RIEL NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60119B,BASE SPOT ANCLA BLANCO CEB,CEB,SECUNDARIA,ILUMINACION
60119N,BASE SPOT ANCLA NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60122B,CONECTOR PARA SPOT TIPO X BLANCO CEB,CEB,SECUNDARIA,ILUMINACION
60122N,CONECTOR PARA SPOT TIPO  X NEGRO CEB,CEB,SECUNDARIA,ILUMINACION
60125,SENSOR TECHO 360 CEB,CEB,SECUNDARIA,ILUMINACION
60126,SENSOR MICROONDAS CEB,CEB,SECUNDARIA,ILUMINACION
60128,SENSOR DE HUMO CON BATERIA CEB,CEB,SECUNDARIA,ILUMINACION
60134,LAMPARA LED T5 18W 120CM 6500K CEB,CEB,SECUNDARIA,ILUMINACION
70104-S,"TUBO METALICO LINEAL 1"" 1/2",,,
70115,"TUBO GALVANIZADO (IMC) 4"" CERTIFICADO MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70124,"CURVA GALVANIZADA (IMC) 4"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70125,"CURVA GALVANIZADA (IMC) 6"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70133,"CURVA METALICA (EMT) 4"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70140,"UNION GALVANIZADA  (IMC) 3"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70141,"UNION GALVANIZADA  (IMC) 4"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70142,"UNION GALVANIZADA (IMC) 6"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70158,"UNION METALICA  (EMT) 4"" ACERO MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70166,"CONECTOR RECTO 4"" ACERO MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70174,"CONECTOR CURVO 4"" ACERO MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70191,"CAJA DE INTEMPERIE 5800 3 SALIDAS 1"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70194,"CAJA DE INTEMPERIE 5800 5 SALIDAS 1"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70217N,CINTA AISLANTE 18MT NEGRA 3NET,,,
70219,"CAJA DOBLE FONDO 5 SALIDAS 1"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70220,CAJA DOBLE FONDO 5 SALIDAS 3/4 MAXWELL,MAXWELL,PRIMARIA,TUBERIA
70224/1/2,"CORAZA FLEXIBLE GRIS  2"" 1/2 MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70225/3,"CORAZA FLEXIBLE GRIS  3"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70225/6,"CORAZA  FLEXIBLE GRIS 6"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70226/4,"CORAZA  FLEXIBLE GRIS 4"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
70226/P,CORAZA  FLEXIBLE GRIS 3/8 MAXWELL,MAXWELL,PRIMARIA,TUBERIA
70234,CINTA BANDIT 3/8 ROLLO X 30.4 MT MAXWELL,MAXWELL,PRIMARIA,TUBERIA
70236,CINTA BANDIT 5/8 ROLLO X 30.4 MT MAXWELL,MAXWELL,PRIMARIA,TUBERIA
70238,HEBILLA BANDIT 3/8 MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80153,BANDEJA MALLA 50X200X3000 MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80165,GRAPA SUSPENSION MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80168,TORNILLO PARTIDO MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80171,"GRAPA HANGER 1"" MAXWELL",MAXWELL,PRIMARIA,TUBERIA
80172,"GRAPA HANGER 1"" 1/4 MAXWELL",MAXWELL,PRIMARIA,TUBERIA
80190,TABLERO PLASTICO DE INCRUSTAR 6 CTOS MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80191,TABLERO PLASTICO DE INCRUSTAR 8 CTOS MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80192,TABLERO PLASTICO DE INCRUSTAR 12 CTOS MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80193,TABLERO PLASTICO DE SOBREPONER 2 CTOS MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80198,PEINE DE CONEXION EN COBRE X 1MT MONOFASICO MAXWELL,MAXWELL,PRIMARIA,TUBERIA
80199,PEINE DE CONEXION EN COBRE X 1MT BIFASICO MAXWELL,MAXWELL,PRIMARIA,TUBERIA
90101,CABLE UTP EXTERIOR COBRE CAT 5E ANCLA,ANCLA,SECUNDARIA,CABLEADO
90102,CABLE UTP EXTERIOR COBRE CAT 6 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90104,CABLE UTP INTERIOR ALEACION CAT 6 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90104-MT,CABLE UTP INTERIOR ALEACION CAT 6 ANCLA X MTRS,ANCLA,SECUNDARIA,CABLEADO
90106-M,CABLE UTP INTERIOR COBRE CAT 6 ANCLA X METROS,ANCLA,SECUNDARIA,CABLEADO
90106-R,CABLE UTP INTERIOR COBRE CAT 6 ANCLA X CARRETE,ANCLA,SECUNDARIA,CABLEADO
90108A,PATCH CORD CAT 6 1 MT AZUL ANCLA,ANCLA,SECUNDARIA,CABLEADO
90109A,PATCH CORD CAT 6 1.5 MT AZUL ANCLA,ANCLA,SECUNDARIA,CABLEADO
90109R,PATCH CORD CAT 6 1.5MT ROJO ANCLA,ANCLA,SECUNDARIA,CABLEADO
90111A,PATCH CORD CAT 6 3 MT AZUL ANCLA,ANCLA,SECUNDARIA,CABLEADO
90111R,PATCH CORD CAT 6 3MT ROJO ANCLA,ANCLA,SECUNDARIA,CABLEADO
90112A,PATCH CORD CAT 6A 1 MT AZUL ANCLA,ANCLA,SECUNDARIA,CABLEADO
90112R,PATCH CORD CAT 6A 1MT ROJO ANCLA,ANCLA,SECUNDARIA,CABLEADO
90113A,PATCH CORD CAT 6A 1.5 MT AZUL ANCLA,ANCLA,SECUNDARIA,CABLEADO
90124,ORGANIZADOR CABLE 1 UND ANCLA,ANCLA,SECUNDARIA,CABLEADO
90125,ORGANIZADOR CABLE 2 UND ANCLA,ANCLA,SECUNDARIA,CABLEADO
90127,GABINETE RACK 60X60X90 UND RACK 18 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90128,GABINETE RACK 60X60X120 UND RACK 22 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90129,GABINETE RACK 60X60X150 UND RACK 27 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90130,GABINETE RACK 60X60X180 UND RACK 37 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90131,GABINETE RACK 60X60X210 UND RACK 42 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90132,GABINETE SERVIDOR 80X90X180 UND RACK 37 ANCLA,ANCLA,SECUNDARIA,CABLEADO
90133,GABINETE SERVIDOR 90X70X210 UND RACK 42 ANCLA,ANCLA,SECUNDARIA,CABLEADO
911401857385,PANEL LED INCRUSTAR 60X60 4000K PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
911401857485,PANEL LED INCRUSTAR 60X60 6500K PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
911401857985,PANEL LED 30X120 34W 840 PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
911401874902,REFLECTOR SOLAR 16.6W 6500K BVC080 PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
919053005015,REFLECTOR LED 50W 865 PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
919053055554,REFLECTOR LED 100W BVP09 120-277 PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929001939611,TUBO LED 16W T8 765 VIDRIO PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929001939811,TUBO LED 8W T8 765 VIDRIO PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929002228901,PANEL LED 12W INC 6500K PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929002229501,PANEL LED 18W RD INC 6500K PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929002312697,BOMBILLO LED 12W E27 6500K PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929002347401,PANEL LED 18W 8 865 RD SP PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
929002846801,PANEL LED 12W 6 RD DL SP PHILLIPS,PHILLIPS,SECUNDARIA,ILUMINACION
BC-08A-T-10-GC,TEE HZT ALT DE 0.08 M X 0.10 M GC M. PERFILERIA PERALTA,PERALTA ,SECUNDARIA,OTROS
BROHSS3/8M,BROCA HSS NICHOLSON LAMINA 3/4M M.GENERICA,,,
BRORAN1/4*6,BROCA SDS RANURADA IRWIN MURO 1/4*6,,,
BRORAN3/8*12,BROCA SDS RANURADA IRWIN MURO 3/8*12,,,
BT2A-10-122-18-GC,TAPA A DOS AGUAS BANDEJSA 0.10 X 1.22 M CAL 18 GC,,,
C-006,CLAVIJA TRIFILAR PARA 50A 250V FC BAKELITA CODELCA,,,
C-017,PORTALAMPARA CAUCHO INTERPERIE TIPO EXPORTACION CODELCA,,,
C-023,CLAVIJA EN CAUCHO CON POLO A TIERRA 20A 250V CODELCA,,,
C-101,CAJA PLASTICA 2X4 CODELCA,,,
C-102,CAJA PLASTICA OCTAGONAL CODELCA,,,
C-103,CAJA PLASTICA 4X4 CODELCA,,,
C-105,CAJA PLASTICA 2X4 CERTIFICADA CODELCA,,,
C-106,CAJA PLASTICA CERTIFICADA OCTAGONAL CODELCA,,,
C-107,CAJA PLASTICA CERTIFICADA 4X4 CODELCA,,,
C-108,TAPA SUPLEMENTO DE 4X4 DE 2X4 CODELCA,,,
C-109,TAPA LISA (CIEGA) DE 4X4 CODELCA,,,
C-110,TAPA LISA (CIEGA) DE 2X4 CODELCA,,,
C-111,TAPA LISA (CIEGA) OCTAGONAL CODELCA,,,
CAJ-MON,CAJA 1 CTA MONOFASICA PLASTICA JG,,,
CAJPAS40*40*20,CAJA DE PASO CHAPA 40*40*20,,,
CAJPL4*4,CAJA 4*4 PLAST SP M GENE,,,
CANPL60,CANALETA PLASTICA 60X40,,,
CB2/0,CABLE SOLDADOR 2/0 AWG CENTELSA NX,CENTELSA,PRIMARIA,CABLEADO
CON1/2LR,CONDULETA EMT 1/2 LR LISA M. CEB,CEB,SECUNDARIA,ILUMINACION
CON3P400ATER,CONTACTOR 3P 400A AC3 450A AC1 FR180 SD 2400AM M. STECK,,,
CS-0512CB,CABLE 7 HILOS #12 CARRETE BLANCO X METRO CENTELSA,CENTELSA,PRIMARIA,CABLEADO
CT20-20-15,CAJA TELEFONICA 20X20X15 TERCOL,TERCOL,SECUNDARIA,OTROS
CT60-80-15,CAJA TELEFONICA 60X80X15 TERCOL,TERCOL,SECUNDARIA,OTROS
DSE-30*160,TACO INDUSTRIAL 3*160 M GENE,,,
DXN5100N,TAPA DEXSON NARANJA M. LEVINTON,,,
EMPCOBRE10AWG,EMPALME TUBULAR EN COBRE ESTAÑADO 10AWG,,,
EOL-300,"EOLICO 12"" ACERO INOXIDABLE 304 EX-AIRE",,,
ESE15,BASE PARA FOTOCELDA T-FISHER M.MERCURY,MERCURY,SECUNDARIA,ILUMINACION
G01-11/22t,GRAPA PORTA TENSORA 1-1/2 M GENE,,,
G01-1T,GRAPA TENSORA 1,,,
GEP-38-GC,GRAPA SUJETADORA BANDEJA A MENSULA 3/8 GC M. PERALTA PERFILERIA,PERALTA ,SECUNDARIA,OTROS
GH-40,"EXTRACTOR DE AIRE 4"" CON REJILLA EX-AIRE",,,
GL2-111B,INT TRIPLE GALICA 2 M. LEGRAND,,,
GL-2303G,TOM ACORRIENTE DUPLEX CON P/T(2P+T) GALICA M.LEGRAND,,,
IBL56,BOMBILLO LED NEVERA-PERFUME 3W E14 6500K MERCURY,MERCURY,SECUNDARIA,ILUMINACION
IBL75,BOMBILLO LED GLOBO 15W 6500K MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ICL07,CINTA LED 12V 50/50 IP65 3000K  ROLLO X 5MT MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ICL66,CINTA LED HIGH-LUMEN 110V/3000K 10M ROLLO ADHESIVA MERCURY,MERCURY,SECUNDARIA,ILUMINACION
IDL62,KARDAN LED 24W 6500K MERCURY,MERCURY,SECUNDARIA,ILUMINACION
IPGIFE075L4AL,"BOQUILLA AISLADA CON POLO FE, CINCADO, 3/4 TECNA",TECNA,SECUNDARIA,OTROS
IPGIFE100L4AL,BOQUILLA AISLADA CON POLO FE CINCADO 1TECNA,TECNA,SECUNDARIA,OTROS
IPGIFE150L20AL,"BOQUILLA AISLADA CON POLO,FE,CINCADO,1-1/2",,,
IPGIFE200L20AL,"BOQUILLA AISLADA CON POLO FE, CINCADO, 2 TECNA",TECNA,SECUNDARIA,OTROS
IPL36W,PANEL LED CUADRADO FRAMELESS S/P 36W MERCURY,MERCURY,SECUNDARIA,ILUMINACION
IPL93,BALA LED COMPACTA REDONDA 5W 4100K MERCURY,MERCURY,SECUNDARIA,ILUMINACION
IRL29,REFLECTOR LED TABLETA 50W LUZ BLANCA MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ITL06,LAMPARA ANTIPOLVO 2X18W 60CM MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ITL12,LAMPARA LED T5 30CM 5W VERDE MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ITL24,LAMPARA LED T5 18W - 120 CM LUZ MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ITL26,LAMPARA LEDT5 5W 30 CM ROJO,,,
ITL28,LAMPARA LED T5 90CM 14W ROJO MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ITL48,LUMINARIA LINEAL 40W LED BLANCA 6500K MERCURY,MERCURY,SECUNDARIA,ILUMINACION
ITM115,INTERRUPTOR TERMOMAGNETICO 1P 15 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM115NG,INTERRUPTOR TERMOMAGNETICO 1P 15 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM120,INTERRUPTOR TERMOMAGNETICO 1P 20 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM120NG,INTERRUPTOR TERMOMAGNETICO 1P 20 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM130,INTERRUPTOR TERMOMAGNETICO 1P 30 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM130NG,INTERRUPTOR TERMOMAGNETICO 1P 30 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM140,INTERRUPTOR TERMOMAGNETICO 1P 40 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM140NG,INTERRUPTOR TERMOMAGNETICO 1P 40 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM150,INTERRUPTOR TERMOMAGNETICO 1P 50 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM150NG,INTERRUPTOR TERMOMAGNETICO 1P 50 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM160,INTERRUPTOR TERMOMAGNETICO 1P 60 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM160NG,INTERRUPTOR TERMOMAGNETICO 1P 60 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM215,INTERRUPTOR TERMOMAGNETICO 2P 15 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM215NG,INTERRUPTOR TERMOMAGNETICO 2P 15 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM220,INTERRUPTOR TERMOMAGNETICO 2P 20 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM220NG,INTERRUPTOR TERMOMAGNETICO 2P 20 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM230,INTERRUPTOR TERMOMAGNETICO 2P 30 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM230NG,INTERRUPTOR TERMOMAGNETICO 2P 30 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM240,INTERRUPTOR TERMOMAGNETICO 2P 40 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM240NG,INTERRUPTOR TERMOMAGNETICO 2P 40 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM250,INTERRUPTOR TERMOMAGNETICO 2P 50 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM250NG,INTERRUPTOR TERMOMAGNETICO 2P 50 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM260,INTERRUPTOR TERMOMAGNETICO 2P 60 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM260NG,INTERRUPTOR TERMOMAGNETICO 2P 60 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM315,INTERRUPTOR TERMOMAGNETICO 3P 15 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM315NG,INTERRUPTOR TERMOMAGNETICO 3P 15 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM320,INTERRUPTOR TERMOMAGNETICO 3P 20 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM320NG,INTERRUPTOR TERMOMAGNETICO 3P 20 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM330,INTERRUPTOR TERMOMAGNETICO 3P 30 AMP BLANCO TERCOL,TERCOL,SECUNDARIA,OTROS
ITM330NG,INTERRUPTOR TERMOMAGNETICO 3P 30 AMP NEGRO TERCOL,TERCOL,SECUNDARIA,OTROS
